a,b,c,receive_pell,receive_pell1,receive_pell2,receive_pell3,receive_pell4,receive_pell5,receive_pell6,receive_pell7,receive_pell8,receive_pell9,receive_pell10,receive_pell11,receive_pell12,receive_pell13,receive_pell14,receive_pell15,receive_pell16,receive_pell17,receive_pell18,receive_pell19,receive_pell20,receive_pell21,pell_avg,pell_avg1,pell_avg2,pell_avg3,pell_avg4,pell_avg5,pell_avg6,pell_avg7,pell_avg8,pell_avg9,pell_avg10,pell_avg11,pell_avg12,pell_avg13,pell_avg14,pell_avg15,pell_avg16,pell_avg17,pell_avg18,pell_avg19,pell_avg20,pell_avg21,pell_cost_1year,pell_cost_10year,receive_pell_baseline,receive_pell1_baseline,receive_pell2_baseline,receive_pell3_baseline,receive_pell4_baseline,receive_pell5_baseline,receive_pell6_baseline,receive_pell7_baseline,receive_pell8_baseline,receive_pell9_baseline,receive_pell10_baseline,receive_pell11_baseline,receive_pell12_baseline,receive_pell13_baseline,receive_pell14_baseline,receive_pell15_baseline,receive_pell16_baseline,receive_pell17_baseline,receive_pell18_baseline,receive_pell19_baseline,receive_pell20_baseline,receive_pell21_baseline,pell_avg_baseline,pell_avg1_baseline,pell_avg2_baseline,pell_avg3_baseline,pell_avg4_baseline,pell_avg5_baseline,pell_avg6_baseline,pell_avg7_baseline,pell_avg8_baseline,pell_avg9_baseline,pell_avg10_baseline,pell_avg11_baseline,pell_avg12_baseline,pell_avg13_baseline,pell_avg14_baseline,pell_avg15_baseline,pell_avg16_baseline,pell_avg17_baseline,pell_avg18_baseline,pell_avg19_baseline,pell_avg20_baseline,pell_avg21_baseline,pell_cost_1year_baseline,pell_cost_10year_baseline
7000,1.5,3,0.34574714,0.68428636,0.54366946,0.15986302,0.001520436,0.40552226,0.48880973,0.44895709,0.3057974,0.26949012,0.34132001,0.57501298,0.47350991,0.27808335,0.43564266,0.41628608,0.43665159,0.39161536,0.66737455,0.039649803,0.29903689,0.71538472,1572.0963,4000.4192,2861.3694,301.88507,1.8453342,1521.7102,2015.8875,2163.7058,1325.7413,1263.6417,1409.4016,2571.6558,2143.5171,1357.2408,2125.0347,2246.9043,1736.1443,1509.3954,3193.1069,212.10057,1404.7841,3168.4834,32.51697575,325.16977,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
7000,1.5,3.5,0.42632633,0.7381897,0.6536783,0.27741352,0.00596256,0.43734634,0.51475453,0.48674196,0.36079153,0.29375947,0.36306378,0.5020895,0.43659428,0.2917603,0.42961186,0.49037975,0.42253891,0.35865426,0.64475209,0.045584898,0.37008396,0.6343767,1669.3625,4084.0352,3064.7007,624.552,8.4977884,1877.0966,2282.6206,1947.7178,1643.9728,1348.0444,1428.2942,2300.2441,2092.7437,1497.0953,2091.894,2423.842,2128.1572,1477.7833,2992.2207,202.78203,1417.6345,3701.9155,37.05523172,370.55231,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
7000,2,2,0.53645259,0.69492561,0.65819508,0.57138801,0.52770203,0.4816868,0.53594118,0.63219416,0.58134782,0.46260202,0.54379493,0.67282915,0.58415437,0.3668223,0.54492307,0.62672776,0.6979478,0.44851252,0.73597366,0.047973581,0.50665671,0.68660313,3073.0251,4173.936,3744.2112,3532.5623,2992.9883,1971.6869,2687.7905,3010.1238,3201.0608,2757.2656,2849.6145,3278.2031,2729.2034,2357.9333,2691.0293,4203.0107,4233.5674,2248.2563,4044.5588,233.11789,2568.3853,3144.8413,61.83400578,618.34009,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
7000,2,2.5,0.38662535,0.78689808,0.55343634,0.066410281,0.000133699,0.40244752,0.39984912,0.44606984,0.30550116,0.24434522,0.2978881,0.50182152,0.46076295,0.30017447,0.41683993,0.39725006,0.37038964,0.36943126,0.61291397,0.035890903,0.26330662,0.68564498,1677.0479,3884.7427,3092.479,238.27333,0.36159748,1803.0796,2318.2883,1938.8918,1559.6173,1252.3344,1290.1652,2522.8186,2097.4866,1377.5475,2162.4287,2117.136,1750.6099,1392.65,2973.782,185.45331,1210.1594,3404.2144,35.36377704,353.63776,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
7000,2,3,0.35424021,0.64773357,0.61109763,0.14699191,0.001456573,0.42690113,0.50164413,0.47299629,0.35541376,0.26963085,0.32015812,0.54228795,0.42639327,0.31998226,0.43937403,0.42381629,0.41568926,0.37072763,0.64969122,0.042440396,0.29953486,0.67367095,1702.6521,4372.0425,3049.6482,447.71365,3.0390592,1888.3499,2396.9695,2112.1262,1700.6414,1373.4196,1664.472,2556.0334,2093.0759,1599.8514,2039.9998,2323.1077,1911.4391,1610.8546,3098.8538,204.77155,1420.2603,3440.6816,39.26604331,392.66043,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
7000,2,3.5,0.44701189,0.69757706,0.64554828,0.27597329,0.007207717,0.40282127,0.5220837,0.46704707,0.39106557,0.29744256,0.36031333,0.55356556,0.44590431,0.3086358,0.4901987,0.4600057,0.43690377,0.38671246,0.71455216,0.044004709,0.36496884,0.70690894,1923.1462,3977.8975,3347.8125,724.13745,11.428014,1951.9104,2113.6819,2044.0674,1669.3431,1433.5536,1595.6213,2494.3184,2343.1575,1535.718,2237.9792,2350.7209,2078.6973,1647.1466,2904.7458,189.55896,1592.9871,3659.3159,38.84649765,388.46497,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
7000,2.5,2.5,0.55441606,0.70991021,0.61411768,0.53617007,0.50667751,0.44710511,0.47793177,0.53034478,0.56074768,0.5367865,0.59251696,0.60303074,0.58502817,0.37348002,0.58831197,0.59957552,0.73111421,0.49650976,0.76234192,0.051174413,0.50726688,0.70993638,2630.6575,3959.8845,3614.0193,3470.5076,3439.9202,1978.1362,2869.5459,2869.3357,3225.3518,3061.4548,3173.603,3345.2476,3024.644,2290.4053,2802.144,3569.5574,4153.5264,2125.0569,3832.4087,269.14697,2807.7322,3162.3284,53.88164345,538.81641,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
7000,2.5,3,0.38153115,0.66445905,0.55166686,0.16613124,0.001593335,0.41556668,0.46534222,0.42836627,0.33153054,0.27821139,0.30527809,0.51376539,0.4634687,0.27748582,0.37994304,0.42541075,0.44437146,0.3539857,0.61388773,0.040328186,0.31846184,0.68586969,2142.4106,4363.9077,3454.3,699.75891,5.2603135,1983.6954,2488.4365,2061.8032,1666.3945,1457.7098,1733.7089,2662.1421,2193.1121,1552.4885,2365.3794,2496.1721,2386.4963,1647.9343,3491.3918,188.04297,1596.189,3146.8875,41.17446452,411.74466,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
7000,2.5,3.5,0.43080932,0.72881228,0.67780042,0.30528957,0.00805135,0.39754647,0.50554758,0.44199264,0.3750906,0.29035187,0.38133636,0.55943084,0.50854415,0.31112987,0.45460096,0.45249274,0.40132928,0.36786622,0.75421423,0.046016332,0.34809518,0.64236975,1994.907,4110.9302,3762.3621,1132.1288,15.847492,1991.1083,2487.9778,2271.8245,1722.4598,1428.1572,1828.4158,2806.2466,2269.9812,1728.4414,2220.9573,2506.4119,2348.582,1661.6503,3350.1284,217.7872,1581.8596,3230.1619,42.66201317,426.62012,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0,1,0.16807607,0.56553215,0.014268959,0,0,0.22001798,0.23111229,0.21093643,0.13894334,0.10410377,0.13144264,0.25836119,0.1893529,0.13246804,0.18752308,0.1843216,0.16626815,0.17350063,0.36714682,0.02144408,0.11739747,0.45554107,646.18561,1881.3906,18.562391,0,0,740.93005,809.1214,633.95215,464.95154,384.9592,425.85535,940.44427,726.8902,579.09082,813.85675,670.8504,596.52307,541.04724,1437.7904,77.938713,373.50681,1418.4692,10.74001445,107.40015,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0,1.5,0.25199515,0.62189376,0.14131778,0.001143648,0,0.27639547,0.34725904,0.25956357,0.17550515,0.16489272,0.17338334,0.41622093,0.31319985,0.19971253,0.26943678,0.27304348,0.23866753,0.22514686,0.47481972,0.028200075,0.16758545,0.59137017,780.18073,2673.0862,232.4678,1.3765799,0,1007.3317,1121.6139,996.06555,596.98547,541.40161,590.45935,1221.3086,1115.6145,698.13782,927.74493,870.27533,789.06689,757.73486,1816.9987,119.07771,605.47632,1888.6882,17.61536904,176.15369,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0,2,0.30848485,0.73300177,0.36259493,0.008286444,0,0.33254635,0.3483547,0.36641401,0.22706659,0.21140251,0.21117842,0.47711197,0.36516437,0.24231778,0.30340543,0.29433784,0.31514788,0.28059414,0.58128595,0.033963375,0.213955,0.70464313,977.23792,3320.1379,677.14014,11.445882,0,1153.2909,1530.9636,1233.6726,810.37927,693.55463,803.50964,1532.0178,1412.4724,864.52374,1132.1083,1200.4922,1010.4744,857.2547,2197.9668,141.07106,745.23163,2443.5059,21.11678567,211.16786,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0,2.5,0.36283836,0.6789602,0.46749234,0.045765478,4.87213E-05,0.34403563,0.41336703,0.38880554,0.25840485,0.21766758,0.28985247,0.49124429,0.41725594,0.26325834,0.41143733,0.35243502,0.34889978,0.30657429,0.61153114,0.035910234,0.27840599,0.71158302,1187.649,3650.1887,1289.505,63.871109,0.073095538,1374.3873,1665.444,1384.3062,990.90131,848.33551,949.15045,1907.7931,1564.4591,1142.0365,1300.1604,1369.8658,1334.952,993.20599,2366.9646,158.85689,923.4823,2767.5859,24.1120819,241.12082,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0,3,0.39611584,0.72856188,0.61134207,0.1475396,0.001053348,0.42538244,0.44551763,0.40938538,0.33891055,0.24324724,0.32549888,0.53042829,0.40043119,0.29428539,0.44894648,0.44054955,0.3993786,0.37079838,0.70080483,0.044960178,0.29451475,0.63234222,1394.46,4053.8477,1708.124,173.18835,0.98201782,1332.688,1814.4119,1682.7637,1208.5122,911.57874,1014.4468,2231.1113,1718.5107,1319.3132,1654.8967,1715.8057,1398.7521,1134.5679,2655.2053,153.9805,967.21094,2698.196,28.55372007,285.5372,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0,3.5,0.38013411,0.69616187,0.62838918,0.27180186,0.004890393,0.38511735,0.50372845,0.49166626,0.34328941,0.31332225,0.3655777,0.57792932,0.44954187,0.33216095,0.4109093,0.44987974,0.39140487,0.35946649,0.64789516,0.046303254,0.34564739,0.69900692,1565.9124,4139.0796,1920.7048,385.28448,4.835413,1591.2488,2082.9553,1601.8203,1407.8781,1161.6987,1170.8141,2030.3616,1932.2606,1259.2072,1635.2505,1714.481,1773.1709,1411.5841,3024.5344,162.87192,1283.3494,2810.2261,32.08597274,320.85974,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0.5,1,0.1739095,0.55078739,0.020290427,0,0,0.20046045,0.2495451,0.22396,0.14510351,0.12184645,0.14183156,0.32320273,0.23785353,0.13871264,0.21007572,0.19554214,0.1526897,0.17472343,0.40048423,0.025442699,0.11844543,0.44393572,827.02667,2982.0879,33.438145,0,0,897.50861,1124.6639,956.39465,613.0882,545.50043,631.55139,1217.5449,1001.9752,735.52936,956.88165,1025.6283,897.90784,779.11444,1655.646,105.15137,488.81274,1994.8855,15.28560231,152.85602,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0.5,1.5,0.23376359,0.75619078,0.16194926,0.001055044,0,0.26313114,0.32866991,0.2605693,0.19364004,0.15816732,0.19103837,0.39044115,0.30536959,0.19304128,0.27708313,0.24302436,0.22390831,0.22560161,0.52364665,0.027918728,0.15024625,0.60540503,1124.3333,3269.0508,326.19962,2.0776794,0,1127.5187,1480.9728,1239.1992,779.89764,726.19659,806.7608,1753.6953,1318.0114,1014.6603,1147.9175,1197.4105,1133.8317,853.02112,2069.4858,132.5289,715.5965,2802.5745,21.0518168,210.51817,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0.5,2,0.29101726,0.75957537,0.3219617,0.011131851,1.92591E-05,0.36105153,0.36283556,0.34741864,0.22979404,0.21378857,0.22429219,0.43170327,0.36015946,0.22759928,0.32707,0.30473375,0.27736637,0.30095258,0.60702389,0.038475785,0.22816765,0.6286605,1329.2308,4122.1689,942.6709,14.252539,0.016140405,1258.3297,1527.4501,1406.4061,1058.3608,901.76001,951.91388,1914.1533,1545.6161,1097.3979,1440.5496,1379.9492,1278.032,1194.6495,2462.9131,147.30815,909.88812,2774.4666,24.95599946,249.56,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0.5,2.5,0.36253935,0.74326593,0.48100534,0.058293056,0.000106965,0.3523123,0.44387358,0.39665544,0.27281117,0.22484991,0.27007669,0.54097235,0.4419803,0.26378798,0.35651013,0.36596194,0.32989421,0.35946861,0.56907433,0.037857048,0.26643759,0.60674828,1503.9805,3722.6719,1620.2018,74.883774,0.11055306,1372.9344,1750.8948,1667.1066,1091.2355,937.0697,1046.3368,2297.3567,1933.6019,1408.8608,1658.1797,1859.5262,1525.624,1320.6227,2487.9915,181.69858,1020.1169,2939.5769,25.83825433,258.38254,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0.5,3,0.39625883,0.77411133,0.54717165,0.13554361,0.001234452,0.39173979,0.45096153,0.44068533,0.30701679,0.27118668,0.34338224,0.57463342,0.4040215,0.30809486,0.41058534,0.39580503,0.4089238,0.34921256,0.68350685,0.039802156,0.33326444,0.63816911,1482.6464,4407.2539,1953.1157,227.44376,1.233676,1729.7506,1994.5857,1865.528,1389.2471,1011.2706,1235.4043,2326.1824,2115.4509,1446.0933,1744.4076,1862.3073,1820.6168,1395.7915,2989.3044,197.49329,1143.86,3368.2388,33.18122218,331.81223,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,0.5,3.5,0.38576552,0.77112097,0.56456083,0.26670417,0.00501864,0.41770962,0.47619066,0.46042159,0.33725324,0.2877562,0.3656908,0.59312671,0.4342159,0.30251878,0.43736538,0.43115488,0.41832906,0.37386647,0.72439224,0.042168759,0.35394645,0.7310769,1864.3064,4177.6953,2222.1321,451.79694,5.6234636,1663.2128,2126.5056,1866.9601,1418.8597,1095.2732,1483.3567,2462.4907,2179.771,1538.7258,1892.6475,2023.1719,2077.7422,1642.4292,3007.6958,187.39995,1306.8574,3765.553,31.00204826,310.02048,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,1,1,0.50851542,0.75872213,0.63451827,0.61736619,0.5660376,0.48780748,0.50979501,0.5723756,0.49644554,0.50378251,0.58789629,0.60170639,0.50867057,0.42348525,0.56825262,0.60629588,0.64820105,0.47231567,0.82512295,0.052624363,0.47349277,0.74445945,3395.6252,4201.647,3953.3796,3704.7585,3847.3069,2184.9553,3170.0469,3347.406,3144.5032,3127.9602,3621.5195,3494.4971,3091.4104,2731.2991,3664.7808,4746.7344,4386.0947,2283.6272,4634.3521,274.18182,3143.5112,3734.3816,59.74475492,597.44757,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
8000,1,1.5,0.27364561,0.67912197,0.18823443,0.001226935,0,0.29664418,0.30782676,0.29114041,0.20006736,0.16316715,0.19924544,0.36740643,0.30363166,0.20337446,0.27291179,0.24623749,0.25226432,0.22547434,0.49520391,0.028834695,0.17953305,0.6465354,1408.0784,4465.1953,637.92511,3.734283,0,1433.0637,1667.776,1553.3369,1122.7927,925.99719,948.90582,1829.8441,1694.764,1253.6293,1444.4099,1586.2965,1408.382,1116.5135,2784.7861,173.30554,950.43262,3240.2808,24.93273433,249.32735,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
